customer_id,last_order_date,frequency,monetary,recency_days,R,F,M,segment
3069,2025-01-18,4,320.58,436,1,2,3,At-risk
3070,2025-12-07,3,241.61,113,4,2,2,Loyal
3071,2026-03-21,19,3584.23,9,5,5,5,VIP
3072,2024-06-27,2,51.42,641,1,1,1,Lost
3073,2025-02-15,6,177.69,408,1,3,2,At-risk
3074,2025-04-17,7,274.83,347,2,3,3,At-risk
3075,2024-05-28,1,54.41,671,1,1,1,Lost
3076,2024-07-26,4,100.63,612,1,2,1,Lost
3077,2025-12-05,5,299.48,115,4,3,3,Loyal
3078,2025-08-18,4,320.90999999999997,224,2,2,3,At-risk
3079,2025-11-25,2,119.9,125,3,1,1,Loyal
3080,2026-02-17,15,1338.9,41,5,5,5,VIP
3081,2026-01-22,19,1079.17,67,4,5,4,VIP
3082,2026-02-02,11,1452.06,56,4,4,5,VIP
3083,2025-05-12,3,190.66,322,2,2,2,Lost
3084,2025-07-05,5,288.28,268,2,3,3,At-risk
3085,2025-05-04,8,872.7,330,2,4,4,At-risk
3086,2025-10-24,5,162.71,157,3,3,2,Loyal
3087,2026-01-11,15,867.13,78,4,5,4,VIP
3088,2025-08-24,4,211.42000000000002,218,3,2,2,Loyal
3089,2025-05-05,4,226.28,329,2,2,2,Lost
3090,2024-08-07,1,36.26,600,1,1,1,Lost
3091,2025-03-09,4,211.41,386,2,2,2,Lost
3092,2024-06-05,2,72.71,663,1,1,1,Lost
3093,2024-05-12,1,48.62,687,1,1,1,Lost
3094,2024-05-24,3,104.81,675,1,2,1,Lost
3095,2025-05-16,3,183.29000000000002,318,2,2,2,Lost
3096,2026-03-09,32,3497.0,21,5,5,5,VIP
3097,2026-01-27,21,1139.83,62,4,5,4,VIP
3098,2025-10-23,4,309.43,158,3,2,3,Loyal
3099,2026-01-13,8,1081.3899999999999,76,4,4,4,VIP
3100,2026-01-25,8,997.38,64,4,4,4,VIP
3101,2024-11-13,1,27.42,502,1,1,1,Lost
3102,2025-08-20,10,735.6,222,2,4,4,At-risk
3103,2024-09-01,2,86.99000000000001,575,1,1,1,Lost
3104,2024-12-16,4,125.03,469,1,2,1,Lost
3105,2026-01-24,6,310.86,65,4,3,3,Loyal
3106,2025-03-19,6,327.92,376,2,3,3,At-risk
3107,2025-12-06,7,459.02,114,4,3,3,Loyal
3108,2025-11-29,4,285.11,121,3,2,3,Loyal
3109,2025-12-29,21,2281.09,91,4,5,5,VIP
3110,2024-05-15,3,87.52,684,1,2,1,Lost
3111,2025-11-11,4,227.98,139,3,2,2,Loyal
3112,2025-12-02,11,808.24,118,3,4,4,Loyal
3113,2025-02-16,4,141.46,407,1,2,2,Lost
3114,2025-06-08,8,485.58,295,2,4,3,At-risk
3115,2025-10-04,4,266.82,177,3,2,2,Loyal
3116,2025-12-09,5,386.38,111,4,3,3,Loyal
3117,2026-01-21,19,1317.28,68,4,5,5,VIP
3118,2024-12-19,8,543.94,466,1,4,4,At-risk
3119,2025-12-26,12,776.74,94,4,4,4,VIP
3120,2025-12-31,13,1271.63,89,4,4,5,VIP
3121,2025-10-27,11,1303.6100000000001,154,3,4,5,Loyal
3122,2025-06-13,2,107.65,290,2,1,1,Lost
3123,2025-09-29,3,260.68,182,3,2,2,Loyal
3124,2025-11-20,7,185.59,130,3,3,2,Loyal
3125,2025-12-19,17,2353.31,101,4,5,5,VIP
3126,2026-02-01,14,1223.91,57,4,4,5,VIP
3127,2025-06-29,2,110.18,274,2,1,1,Lost
3128,2026-01-03,11,593.51,86,4,4,4,VIP
3129,2024-12-15,4,226.53,470,1,2,2,Lost
3130,2024-06-03,3,87.3,665,1,2,1,Lost
3131,2025-10-18,6,194.94,163,3,3,2,Loyal
3132,2024-11-14,3,95.67,501,1,2,1,Lost
3133,2026-02-26,18,1073.6,32,5,5,4,VIP
3134,2026-03-24,32,6400.31,6,5,5,5,VIP
3135,2024-10-25,5,224.82,521,1,3,2,At-risk
3136,2025-11-21,7,251.64000000000001,129,3,3,2,Loyal
3137,2025-06-16,3,187.65,287,2,2,2,Lost
3138,2025-11-26,20,2808.32,124,3,5,5,Loyal
3139,2025-05-22,3,110.97999999999999,312,2,2,1,Lost
3140,2025-03-31,4,301.13,364,2,2,3,At-risk
3141,2025-07-10,4,142.81,263,2,2,2,Lost
3142,2026-02-11,13,923.8,47,5,4,4,VIP
3143,2024-11-29,2,95.75999999999999,486,1,1,1,Lost
3144,2026-03-20,20,3341.96,10,5,5,5,VIP
3145,2025-06-03,5,397.1,300,2,3,3,At-risk
3146,2025-04-09,4,220.82999999999998,355,2,2,2,Lost
3147,2025-08-10,8,423.86,232,2,4,3,At-risk
3148,2025-04-24,11,1050.58,340,2,4,4,At-risk
3149,2025-04-05,2,88.97999999999999,359,2,1,1,Lost
3150,2026-03-08,11,793.9300000000001,22,5,4,4,VIP
3151,2026-02-09,23,2334.13,49,5,5,5,VIP
3152,2025-10-14,6,301.86,167,3,3,3,Loyal
3153,2025-04-01,7,486.34000000000003,363,2,3,3,At-risk
3154,2025-11-28,9,1197.82,122,3,4,5,Loyal
3155,2026-02-10,10,767.91,48,5,4,4,VIP
3156,2025-10-08,5,334.98,173,3,3,3,Loyal
3157,2026-02-18,44,9144.6,40,5,5,5,VIP
3158,2026-03-27,44,10861.07,3,5,5,5,VIP
3159,2025-05-04,2,72.06,330,2,1,1,Lost
3160,2025-11-13,6,467.64,137,3,3,3,Loyal
3161,2024-12-07,1,33.61,478,1,1,1,Lost
3162,2024-05-02,2,97.59,697,1,1,1,Lost
3163,2026-02-23,18,1281.65,35,5,5,5,VIP
3164,2024-11-24,6,573.77,491,1,3,4,At-risk
3165,2025-08-27,6,383.8,215,3,3,3,Loyal
3166,2025-08-26,8,743.52,216,3,4,4,Loyal
3167,2025-11-19,11,621.42,131,3,4,4,Loyal
3168,2026-01-17,20,2614.46,72,4,5,5,VIP
3169,2026-03-11,36,5329.15,19,5,5,5,VIP
3170,2025-09-29,7,246.87,182,3,3,2,Loyal
3171,2024-12-24,4,185.15,461,1,2,2,Lost
3172,2025-04-18,10,582.01,346,2,4,4,At-risk
3173,2025-08-07,6,395.17,235,2,3,3,At-risk
3174,2024-10-21,4,79.06,525,1,2,1,Lost
3175,2025-06-27,10,873.28,276,2,4,4,At-risk
3176,2026-03-05,41,10340.7,25,5,5,5,VIP
3177,2024-08-01,2,97.49000000000001,606,1,1,1,Lost
3178,2025-12-07,5,167.37,113,4,3,2,Loyal
3179,2026-02-25,22,3455.48,33,5,5,5,VIP
3180,2025-09-27,6,375.18,184,3,3,3,Loyal
3181,2024-10-31,3,67.54,515,1,2,1,Lost
3182,2025-09-15,13,1842.55,196,3,4,5,Loyal
3183,2025-09-02,4,273.45,209,3,2,3,Loyal
3184,2025-12-31,15,767.0,89,4,5,4,VIP
3185,2026-03-04,43,7944.5,26,5,5,5,VIP
3186,2026-01-27,19,2591.26,62,4,5,5,VIP
3187,2025-01-15,11,826.77,439,1,4,4,At-risk
3188,2025-02-04,4,74.69,419,1,2,1,Lost
3189,2026-01-17,21,1214.11,72,4,5,5,VIP
3190,2026-02-01,17,2280.34,57,4,5,5,VIP
3191,2026-03-02,15,1353.27,28,5,5,5,VIP
3192,2026-03-05,22,4208.05,25,5,5,5,VIP
3193,2025-09-25,5,169.22,186,3,3,2,Loyal
3194,2025-04-25,4,173.74,339,2,2,2,Lost
3195,2025-12-06,6,485.78,114,4,3,3,Loyal
3196,2025-11-30,4,357.93,120,3,2,3,Loyal
3197,2025-10-19,7,357.47,162,3,3,3,Loyal
3198,2026-01-25,17,1581.65,64,4,5,5,VIP
3199,2026-01-01,9,421.41,88,4,4,3,Loyal
3200,2024-06-24,4,93.86,644,1,2,1,Lost
3201,2025-03-25,6,278.01,370,2,3,3,At-risk
3202,2024-06-09,2,94.63,659,1,1,1,Lost
3203,2024-05-08,4,182.76999999999998,691,1,2,2,Lost
3204,2025-10-19,4,168.0,162,3,2,2,Loyal
3205,2024-12-03,2,74.32,482,1,1,1,Lost
3206,2025-06-13,3,208.49,290,2,2,2,Lost
3207,2026-03-22,43,9266.75,8,5,5,5,VIP
3208,2026-02-25,21,2146.08,33,5,5,5,VIP
3209,2026-02-27,17,895.38,31,5,5,4,VIP
3210,2026-02-19,11,717.49,39,5,4,4,VIP
3211,2026-02-26,6,253.53,32,5,3,2,Loyal
3212,2025-09-16,6,462.76,195,3,3,3,Loyal
3213,2025-07-18,8,767.63,255,2,4,4,At-risk
3214,2025-08-17,2,167.07,225,2,1,2,Lost
3215,2025-12-02,17,1544.31,118,3,5,5,Loyal
3216,2025-08-09,9,912.13,233,2,4,4,At-risk
3217,2026-02-13,6,330.1,45,5,3,3,Loyal
3218,2026-03-16,36,6557.47,14,5,5,5,VIP
3219,2026-01-26,8,1058.34,63,4,4,4,VIP
3220,2025-09-28,5,193.23,183,3,3,2,Loyal
3221,2026-02-03,14,846.11,55,4,4,4,VIP
3222,2025-06-27,4,182.04,276,2,2,2,Lost
3223,2025-05-26,7,672.45,308,2,3,4,At-risk
3224,2025-02-11,8,578.38,412,1,4,4,At-risk
3225,2026-02-05,11,1395.55,53,5,4,5,VIP
3226,2025-03-01,11,754.87,394,2,4,4,At-risk
3227,2025-04-18,6,506.09999999999997,346,2,3,4,At-risk
3228,2025-10-21,17,1148.29,160,3,5,4,Loyal
3229,2026-01-26,7,450.17,63,4,3,3,Loyal
3230,2025-12-14,4,274.84,106,4,2,3,Loyal
3231,2025-06-28,3,197.05,275,2,2,2,Lost
3232,2026-03-22,14,1547.41,8,5,4,5,VIP
3233,2025-08-21,4,160.17000000000002,221,2,2,2,Lost
3234,2026-01-29,13,751.61,60,4,4,4,VIP
3235,2026-02-01,16,1224.6399999999999,57,4,5,5,VIP
3236,2025-12-25,13,882.95,95,4,4,4,VIP
3237,2024-11-11,1,14.02,504,1,1,1,Lost
3238,2026-01-17,18,2034.24,72,4,5,5,VIP
3239,2025-12-08,2,57.82,112,4,1,1,Loyal
3240,2025-12-15,2,122.61,105,4,1,1,Loyal
3241,2025-01-30,2,30.700000000000003,424,1,1,1,Lost
3242,2026-01-01,6,510.71000000000004,88,4,3,4,Loyal
3243,2025-04-26,1,13.27,338,2,1,1,Lost
3244,2025-12-10,15,1357.73,110,4,5,5,VIP
3245,2026-02-01,21,1601.85,57,4,5,5,VIP
3246,2026-01-01,4,112.11,88,4,2,1,Loyal
3247,2025-11-04,3,271.7,146,3,2,3,Loyal
3248,2024-11-23,3,180.83,492,1,2,2,Lost
3249,2024-04-26,1,25.25,703,1,1,1,Lost
3250,2024-12-23,3,164.61,462,1,2,2,Lost
3251,2024-12-13,3,75.22,472,1,2,1,Lost
3252,2026-01-05,2,74.83,84,4,1,1,Loyal
3253,2025-12-20,13,884.59,100,4,4,4,VIP
3254,2025-08-29,7,468.39,213,3,3,3,Loyal
3255,2026-03-22,42,5245.9,8,5,5,5,VIP
3256,2025-11-07,9,630.38,143,3,4,4,Loyal
3257,2026-02-14,17,1937.81,44,5,5,5,VIP
3258,2025-09-06,3,138.96,205,3,2,2,Loyal
3259,2025-02-19,5,219.51999999999998,404,1,3,2,At-risk
3260,2026-03-12,26,4121.75,18,5,5,5,VIP
3261,2025-12-28,27,5542.03,92,4,5,5,VIP
3262,2025-03-01,8,712.76,394,2,4,4,At-risk
3263,2026-03-10,25,5240.33,20,5,5,5,VIP
3264,2025-09-28,7,375.87,183,3,3,3,Loyal
3265,2025-12-17,5,290.73,103,4,3,3,Loyal
3266,2026-02-24,18,1555.3,34,5,5,5,VIP
3267,2026-02-02,14,1444.1,56,4,4,5,VIP
3268,2025-07-09,9,689.1,264,2,4,4,At-risk
3269,2024-04-03,1,22.21,726,1,1,1,Lost
3270,2025-12-04,14,1096.63,116,3,5,4,Loyal
3271,2024-09-09,3,157.91,567,1,2,2,Lost
3272,2026-02-28,7,510.85,30,5,3,4,Loyal
3273,2025-06-20,6,403.98,283,2,3,3,At-risk
3274,2025-04-21,3,172.32999999999998,343,2,2,2,Lost
3275,2025-06-04,8,318.31,299,2,4,3,At-risk
3276,2025-01-14,4,124.19,440,1,2,1,Lost
3277,2025-09-26,5,362.03,185,3,3,3,Loyal
3278,2025-10-17,2,119.44999999999999,164,3,1,1,Loyal
3279,2026-02-27,4,103.33,31,5,2,1,Loyal
3280,2026-03-13,13,1500.22,17,5,4,5,VIP
3281,2025-03-04,7,327.98,391,2,3,3,At-risk
3282,2026-01-10,20,2092.07,79,4,5,5,VIP
3283,2026-01-16,13,1452.75,73,4,4,5,VIP
3284,2026-02-01,19,1946.91,57,4,5,5,VIP
3285,2026-03-01,11,1203.2,29,5,4,5,VIP
3286,2025-12-03,2,147.34,117,3,1,2,Loyal
3287,2025-06-30,5,158.53,273,2,3,2,At-risk
3288,2025-05-18,3,106.21000000000001,316,2,2,1,Lost
3289,2026-02-11,19,1489.54,47,5,5,5,VIP
3290,2025-12-19,2,124.58000000000001,101,4,1,1,Loyal
3291,2026-01-12,3,92.41,77,4,2,1,Loyal
3292,2025-02-25,6,379.83000000000004,398,1,3,3,At-risk
3293,2025-10-21,6,323.93,160,3,3,3,Loyal
3294,2026-01-02,2,56.51,87,4,1,1,Loyal
3295,2026-02-21,4,330.54,37,5,2,3,Loyal
3296,2024-10-27,2,38.87,519,1,1,1,Lost
3297,2025-03-28,5,292.97,367,2,3,3,At-risk
3298,2025-11-17,6,488.36,133,3,3,3,Loyal
3299,2025-11-28,4,221.09,122,3,2,2,Loyal
3300,2026-03-14,19,2941.83,16,5,5,5,VIP
3301,2024-04-28,4,116.8,701,1,2,1,Lost
3302,2026-01-15,2,132.82,74,4,1,1,Loyal
3303,2026-02-02,15,840.89,56,4,5,4,VIP
3304,2024-04-03,1,43.45,726,1,1,1,Lost
3305,2025-02-07,4,344.35,416,1,2,3,At-risk
3306,2026-03-23,37,4704.0,7,5,5,5,VIP
3307,2026-03-22,44,4953.46,8,5,5,5,VIP
3308,2026-01-15,29,4465.48,74,4,5,5,VIP
3309,2025-10-27,6,403.44,154,3,3,3,Loyal
3310,2026-03-05,43,4488.29,25,5,5,5,VIP
3311,2024-11-22,4,230.26,493,1,2,2,Lost
3312,2024-09-27,2,78.16999999999999,549,1,1,1,Lost
3313,2025-07-03,5,161.8,270,2,3,2,At-risk
3314,2025-06-14,3,88.16,289,2,2,1,Lost
3315,2026-02-13,16,1504.85,45,5,5,5,VIP
3316,2026-02-19,36,8469.73,39,5,5,5,VIP
3317,2025-02-24,10,961.18,399,1,4,4,At-risk
3318,2026-03-06,13,1130.49,24,5,4,4,VIP
3319,2025-11-18,13,902.54,132,3,4,4,Loyal
3320,2025-06-17,2,86.75999999999999,286,2,1,1,Lost
3321,2026-03-13,43,5775.82,17,5,5,5,VIP
3322,2025-11-07,5,181.85,143,3,3,2,Loyal
3323,2025-06-04,9,735.78,299,2,4,4,At-risk
3324,2025-08-29,7,595.16,213,3,3,4,Loyal
3325,2025-12-23,4,141.98,97,4,2,2,Loyal
3326,2025-03-08,6,313.2,387,2,3,3,At-risk
3327,2025-05-27,5,148.01,307,2,3,2,At-risk
3328,2025-04-25,5,323.06,339,2,3,3,At-risk
3329,2025-11-12,5,381.59000000000003,138,3,3,3,Loyal
3330,2026-03-06,10,495.51,24,5,4,3,Loyal
3331,2024-07-12,2,53.510000000000005,626,1,1,1,Lost
3332,2025-10-20,16,1639.77,161,3,5,5,Loyal
3333,2026-02-10,33,7940.3,48,5,5,5,VIP
3334,2026-03-20,12,1208.36,10,5,4,5,VIP
3335,2025-08-17,5,434.45,225,2,3,3,At-risk
3336,2025-11-21,3,257.76,129,3,2,2,Loyal
3337,2024-12-12,3,187.61,473,1,2,2,Lost
3338,2024-05-14,3,146.21,685,1,2,2,Lost
3339,2025-12-30,8,800.21,90,4,4,4,VIP
3340,2025-11-20,7,204.72,130,3,3,2,Loyal
3341,2025-07-17,4,212.15,256,2,2,2,Lost
3342,2025-07-23,6,428.63,250,2,3,3,At-risk
3343,2026-01-21,16,1689.49,68,4,5,5,VIP
3344,2026-03-27,17,2157.43,3,5,5,5,VIP
3345,2025-10-22,5,465.23,159,3,3,3,Loyal
3346,2025-07-30,11,840.89,243,2,4,4,At-risk
3347,2025-04-21,11,685.06,343,2,4,4,At-risk
3348,2025-10-16,6,505.68,165,3,3,4,Loyal
3349,2025-06-12,7,531.15,291,2,3,4,At-risk
3350,2025-11-06,3,244.7,144,3,2,2,Loyal
3351,2026-03-16,21,1820.07,14,5,5,5,VIP
3352,2025-10-16,8,1056.55,165,3,4,4,Loyal
3353,2026-03-16,28,2393.38,14,5,5,5,VIP
3354,2025-08-04,4,140.79,238,2,2,2,Lost
3355,2025-09-18,3,153.88,193,3,2,2,Loyal
3356,2026-01-24,2,147.86,65,4,1,2,Loyal
3357,2025-09-30,2,108.44,181,3,1,1,Loyal
3358,2026-01-17,6,428.63,72,4,3,3,Loyal
3359,2025-04-22,8,544.24,342,2,4,4,At-risk
3360,2025-08-26,10,524.52,216,3,4,4,Loyal
3361,2025-06-26,3,185.4,277,2,2,2,Lost
3362,2025-09-08,3,145.31,203,3,2,2,Loyal
3363,2025-12-07,5,166.84,113,4,3,2,Loyal
3364,2025-11-30,3,93.36,120,3,2,1,Loyal
3365,2025-10-19,6,437.29,162,3,3,3,Loyal
3366,2026-01-25,3,260.40999999999997,64,4,2,2,Loyal
3367,2025-03-19,3,139.84,376,2,2,2,Lost
3368,2025-09-05,2,148.61,206,3,1,2,Loyal
3369,2025-12-10,10,524.51,110,4,4,4,VIP
3370,2025-11-21,4,348.97,129,3,2,3,Loyal
3371,2024-05-26,2,31.830000000000002,673,1,1,1,Lost
3372,2026-03-08,31,5294.08,22,5,5,5,VIP
3373,2024-05-05,1,53.31,694,1,1,1,Lost
3374,2026-01-07,10,1386.3799999999999,82,4,4,5,VIP
3375,2025-09-13,5,342.18,198,3,3,3,Loyal
3376,2025-11-14,7,648.24,136,3,3,4,Loyal
3377,2026-02-26,32,7813.91,32,5,5,5,VIP
3378,2024-07-22,1,38.55,616,1,1,1,Lost
3379,2025-11-03,6,223.16,147,3,3,2,Loyal
3380,2025-02-21,3,85.59,402,1,2,1,Lost
3381,2026-01-10,12,1665.49,79,4,4,5,VIP
3382,2025-04-14,4,114.45,350,2,2,1,Lost
3383,2024-09-12,4,211.07,564,1,2,2,Lost
3384,2025-07-24,4,269.59000000000003,249,2,2,3,At-risk
3385,2025-11-24,10,764.54,126,3,4,4,Loyal
3386,2025-03-24,4,435.02,371,2,2,3,At-risk
3387,2026-02-25,3,193.34,33,5,2,2,Loyal
3388,2025-01-17,4,220.17,437,1,2,2,Lost
3389,2025-05-15,2,117.34,319,2,1,1,Lost
3390,2026-01-20,8,734.51,69,4,4,4,VIP
3391,2026-01-09,14,814.63,80,4,5,4,VIP
3392,2025-08-25,4,235.81,217,3,2,2,Loyal
3393,2024-10-28,1,30.31,518,1,1,1,Lost
3394,2026-03-23,44,5300.03,7,5,5,5,VIP
3395,2025-05-22,9,456.4,312,2,4,3,At-risk
3396,2024-05-05,2,89.68,694,1,1,1,Lost
3397,2026-03-19,40,8272.34,11,5,5,5,VIP
3398,2026-02-19,17,1024.12,39,5,5,4,VIP
3399,2025-08-05,11,505.28999999999996,237,2,4,4,At-risk
3400,2025-10-01,2,156.2,180,3,1,2,Loyal
3401,2026-02-23,31,4700.94,35,5,5,5,VIP
3402,2025-10-11,6,180.14000000000001,170,3,3,2,Loyal
3403,2025-10-19,6,261.16,162,3,3,2,Loyal
3404,2024-07-04,2,59.95,634,1,1,1,Lost
3405,2024-08-17,2,77.11,590,1,1,1,Lost
3406,2025-08-24,6,262.91,218,3,3,2,Loyal
3407,2025-12-11,5,242.17,109,4,3,2,Loyal
3408,2026-01-30,16,996.88,59,4,5,4,VIP
3409,2025-12-13,6,355.65,107,4,3,3,Loyal
3410,2026-03-05,17,763.25,25,5,5,4,VIP
3411,2025-01-12,11,1025.89,442,1,4,4,At-risk
3412,2026-02-02,21,2462.12,56,4,5,5,VIP
3413,2025-12-07,5,366.79,113,4,3,3,Loyal
3414,2026-02-22,34,8275.19,36,5,5,5,VIP
3415,2025-12-02,15,2237.09,118,3,5,5,Loyal
3416,2026-02-02,20,2134.23,56,4,5,5,VIP
3417,2025-11-11,6,266.82,139,3,3,2,Loyal
3418,2025-07-18,9,818.14,255,2,4,4,At-risk
3419,2026-03-16,22,1894.97,14,5,5,5,VIP
3420,2024-05-27,1,41.3,672,1,1,1,Lost
3421,2024-06-20,2,70.53999999999999,648,1,1,1,Lost
3422,2026-01-14,7,678.1800000000001,75,4,3,4,Loyal
3423,2025-04-06,6,287.22,358,2,3,3,At-risk
3424,2025-09-30,4,162.01,181,3,2,2,Loyal
3425,2025-12-22,16,759.91,98,4,5,4,VIP
3426,2025-08-12,4,282.12,230,2,2,3,At-risk
3427,2026-02-11,21,1002.13,47,5,5,4,VIP
3428,2024-04-19,1,37.16,710,1,1,1,Lost
3429,2024-05-08,3,96.6,691,1,2,1,Lost
3430,2025-07-21,8,336.43,252,2,4,3,At-risk
3431,2025-12-14,5,193.48,106,4,3,2,Loyal
3432,2025-07-12,3,158.06,261,2,2,2,Lost
3433,2025-05-16,2,91.28999999999999,318,2,1,1,Lost
3434,2025-12-20,17,1735.4,100,4,5,5,VIP
3435,2026-03-16,39,6325.25,14,5,5,5,VIP
3436,2025-08-09,5,331.4,233,2,3,3,At-risk
3437,2025-11-19,4,232.13,131,3,2,2,Loyal
3438,2026-01-10,3,257.14,79,4,2,2,Loyal
3439,2026-03-19,38,3671.65,11,5,5,5,VIP
3440,2025-12-25,6,300.19,95,4,3,3,Loyal
3441,2025-12-10,11,1171.6299999999999,110,4,4,5,VIP
3442,2026-03-01,9,518.61,29,5,4,4,VIP
3443,2026-03-07,20,1790.75,23,5,5,5,VIP
3444,2025-07-30,3,241.62,243,2,2,2,Lost
3445,2024-07-26,3,147.9,612,1,2,2,Lost
3446,2024-12-09,2,119.57999999999998,476,1,1,1,Lost
3447,2024-07-04,4,118.02,634,1,2,1,Lost
3448,2025-03-03,5,423.93,392,2,3,3,At-risk
3449,2025-10-10,3,78.07,171,3,2,1,Loyal
3450,2025-07-30,11,536.69,243,2,4,4,At-risk
3451,2025-06-20,5,224.86,283,2,3,2,At-risk
3452,2026-03-12,5,329.79,18,5,3,3,Loyal
3453,2026-03-13,28,3805.39,17,5,5,5,VIP
3454,2026-03-10,21,5094.88,20,5,5,5,VIP
3455,2024-04-20,1,46.0,709,1,1,1,Lost
3456,2024-12-22,10,946.15,463,1,4,4,At-risk
3457,2025-02-12,3,90.82000000000001,411,1,2,1,Lost
3458,2025-01-11,3,100.18,443,1,2,1,Lost
3459,2026-02-28,43,9839.42,30,5,5,5,VIP
3460,2025-02-21,7,225.51,402,1,3,2,At-risk
3461,2026-02-03,6,213.72,55,4,3,2,Loyal
3462,2025-02-25,9,335.03000000000003,398,1,4,3,At-risk
3463,2026-03-08,21,3869.49,22,5,5,5,VIP
3464,2026-02-09,11,577.94,49,5,4,4,VIP
3465,2025-08-26,8,527.4,216,3,4,4,Loyal
3466,2025-01-30,4,328.65999999999997,424,1,2,3,At-risk
3467,2025-09-14,6,262.8,197,3,3,2,Loyal
3468,2025-10-31,2,87.7,150,3,1,1,Loyal
3469,2025-08-22,3,247.32,220,2,2,2,Lost
3470,2024-11-16,4,189.7,499,1,2,2,Lost
3471,2025-09-21,3,254.36,190,3,2,2,Loyal
3472,2025-07-23,7,438.57,250,2,3,3,At-risk
3473,2026-01-17,4,155.25,72,4,2,2,Loyal
3474,2025-07-11,2,97.59,262,2,1,1,Lost
3475,2025-12-06,6,450.28,114,4,3,3,Loyal
3476,2025-11-24,2,94.56,126,3,1,1,Loyal
3477,2025-10-29,3,272.08,152,3,2,3,Loyal
3478,2024-12-07,4,74.41,478,1,2,1,Lost
3479,2024-09-08,1,55.55,568,1,1,1,Lost
3480,2025-04-09,2,94.65,355,2,1,1,Lost
3481,2025-09-18,5,302.84000000000003,193,3,3,3,Loyal
3482,2025-04-14,3,137.01,350,2,2,1,Lost
3483,2025-04-30,7,406.62,334,2,3,3,At-risk
3484,2025-12-08,3,118.56,112,4,2,1,Loyal
3485,2025-10-15,11,1037.83,166,3,4,4,Loyal
3486,2025-02-28,11,995.8,395,1,4,4,At-risk
3487,2025-09-04,3,103.56,207,3,2,1,Loyal
3488,2025-10-26,8,515.3,155,3,4,4,Loyal
3489,2026-03-01,20,1115.37,29,5,5,4,VIP
3490,2026-01-29,3,92.59,60,4,2,1,Loyal
3491,2026-02-13,7,248.76,45,5,3,2,Loyal
3492,2026-03-01,31,7089.89,29,5,5,5,VIP
3493,2024-05-11,2,59.900000000000006,688,1,1,1,Lost
3494,2026-01-03,4,151.35,86,4,2,2,Loyal
3495,2025-12-20,16,1446.25,100,4,5,5,VIP
3496,2025-06-12,9,519.5,291,2,4,4,At-risk
3497,2025-04-07,4,285.42,357,2,2,3,At-risk
3498,2025-08-30,10,518.55,212,3,4,4,Loyal
3499,2025-10-21,5,201.63,160,3,3,2,Loyal
3500,2024-11-23,1,33.3,492,1,1,1,Lost
3501,2025-10-01,7,629.76,180,3,3,4,Loyal
3502,2025-09-09,6,433.71000000000004,202,3,3,3,Loyal
3503,2026-02-04,24,1957.6,54,5,5,5,VIP
3504,2025-11-15,2,86.97,135,3,1,1,Loyal
3505,2025-06-05,10,322.23,298,2,4,3,At-risk
3506,2025-09-18,5,309.04,193,3,3,3,Loyal
3507,2025-10-31,7,335.26,150,3,3,3,Loyal
3508,2025-02-18,6,207.0,405,1,3,2,At-risk
3509,2025-07-25,11,519.73,248,2,4,4,At-risk
3510,2026-03-14,11,1402.43,16,5,4,5,VIP
3511,2024-10-05,3,74.64,541,1,2,1,Lost
3512,2025-02-06,6,545.14,417,1,3,4,At-risk
3513,2025-03-15,4,60.470000000000006,380,2,2,1,Lost
3514,2024-05-30,2,51.96,669,1,1,1,Lost
3515,2024-11-01,2,74.49000000000001,514,1,1,1,Lost
3516,2025-05-17,11,550.84,317,2,4,4,At-risk
3517,2024-12-21,2,160.3,464,1,1,2,Lost
3518,2026-01-26,19,1960.1,63,4,5,5,VIP
3519,2026-02-09,2,168.92000000000002,49,5,1,2,Loyal
3520,2025-02-03,6,185.39,420,1,3,2,At-risk
3521,2025-09-17,4,153.53,194,3,2,2,Loyal
3522,2025-01-29,3,139.9,425,1,2,2,Lost
3523,2026-01-19,18,1766.15,70,4,5,5,VIP
3524,2025-11-27,4,285.14,123,3,2,3,Loyal
3525,2025-07-30,4,143.44,243,2,2,2,Lost
3526,2025-10-20,5,324.84000000000003,161,3,3,3,Loyal
3527,2026-01-22,17,1202.17,67,4,5,5,VIP
3528,2026-01-22,11,825.84,67,4,4,4,VIP
3529,2025-09-05,10,359.43,206,3,4,3,Loyal
3530,2025-12-16,7,212.55,104,4,3,2,Loyal
3531,2026-03-21,39,8566.86,9,5,5,5,VIP
3532,2026-03-25,19,2148.84,5,5,5,5,VIP
3533,2025-10-07,2,149.43,174,3,1,2,Loyal
3534,2025-12-01,15,1470.74,119,3,5,5,Loyal
3535,2025-05-26,5,291.11,308,2,3,3,At-risk
3536,2025-03-19,8,492.48,376,2,4,3,At-risk
3537,2026-01-14,19,2084.76,75,4,5,5,VIP
3538,2025-11-07,2,86.46000000000001,143,3,1,1,Loyal
3539,2026-01-27,20,1165.25,62,4,5,5,VIP
3540,2025-03-16,3,220.31,379,2,2,2,Lost
3541,2024-04-21,1,27.49,708,1,1,1,Lost
3542,2025-11-15,5,397.26,135,3,3,3,Loyal
3543,2024-11-30,4,97.24,485,1,2,1,Lost
3544,2026-01-17,8,925.18,72,4,4,4,VIP
3545,2026-03-06,2,58.379999999999995,24,5,1,1,Loyal
3546,2025-08-20,7,418.8,222,2,3,3,At-risk
